time_s,component,type,terminal_a,terminal_b,value,unit,closed,initial_value,initial_unit,voltage_a_minus_b_V,current_a_to_b_A,power_absorbed_W,stored_energy_J,voltage_known,current_known,method,relative_local_tolerance,absolute_state_tolerance,window_s,source_waveform,source_amplitude,source_frequency_Hz,source_phase_deg,pulse_width_percent,pulse_edge_percent,initial_switch_closed,switch_timing_enabled,switch_schedule_s,time_side,switch_events,diode_model,diode_Is_A,diode_emission,diode_thermal_voltage_V,nonlinear_iterations,controlled_source_kind,control_positive,control_negative,sense_source_id,control_gain,control_value,control_unit,opamp_model,opamp_lower_V,opamp_upper_V,opamp_region,opamp_unlimited_output_V,opamp_headroom_V,opamp_regions_checked,opamp_timing_enabled,opamp_gbw_Hz,opamp_slew_V_per_us,opamp_starting_output_V,opamp_timing_active,opamp_local_slope_V_per_s,opamp_step_slope_V_per_s,zener_knee_V,zener_slope_resistance_ohm,zener_region,diode_series_resistance_ohm,diode_junction_voltage_V,diode_series_voltage_V,diode_junction_power_W,diode_series_power_W,requested_integration,integration_restart
0.004522613788020356,R3,resistor,B,0,100,Ω,,0,,-3.2715339815188607,-0.03271533981518861,0.10702934592232649,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004522613788020356,L4,inductor,B,0,100,mH,,0,A,-3.2715339815188607,0.03271533981518861,-0.10702934592232649,0.00005351467296116325,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0045626137880203565,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0045626137880203565,S2,switch,A,B,0,,false,0,,8.143238531263219,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0045626137880203565,R3,resistor,B,0,100,Ω,,0,,-3.143238531263219,-0.03143238531263219,0.09879948464417758,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0045626137880203565,L4,inductor,B,0,100,mH,,0,A,-3.143238531263219,0.03143238531263219,-0.09879948464417758,0.000049399742322088793,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004602613788020357,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004602613788020357,S2,switch,A,B,0,,false,0,,8.01997427513525,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004602613788020357,R3,resistor,B,0,100,Ω,,0,,-3.019974275135249,-0.030199742751352492,0.09120244622478674,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004602613788020357,L4,inductor,B,0,100,mH,,0,A,-3.019974275135249,0.030199742751352496,-0.09120244622478675,0.00004560122311239338,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004642613788020357,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004642613788020357,S2,switch,A,B,0,,false,0,,7.901543911404454,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004642613788020357,R3,resistor,B,0,100,Ω,,0,,-2.901543911404455,-0.02901543911404455,0.08418957069808262,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004642613788020357,L4,inductor,B,0,100,mH,,0,A,-2.901543911404455,0.029015439114044552,-0.08418957069808264,0.000042094785349041327,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004682613788020357,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004682613788020357,S2,switch,A,B,0,,false,0,,7.787757875663104,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004682613788020357,R3,resistor,B,0,100,Ω,,0,,-2.787757875663104,-0.02787757875663104,0.07771593973321662,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004682613788020357,L4,inductor,B,0,100,mH,,0,A,-2.787757875663104,0.027877578756631036,-0.07771593973321661,0.0000388579698666083,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004722613788020357,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004722613788020357,S2,switch,A,B,0,,false,0,,7.678434037401805,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004722613788020357,R3,resistor,B,0,100,Ω,,0,,-2.678434037401805,-0.02678434037401805,0.07174008892712533,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004722613788020357,L4,inductor,B,0,100,mH,,0,A,-2.678434037401805,0.02678434037401805,-0.07174008892712533,0.00003587004446356267,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004762613788020357,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004762613788020357,S2,switch,A,B,0,,false,0,,7.573397408484087,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004762613788020357,R3,resistor,B,0,100,Ω,,0,,-2.573397408484087,-0.02573397408484087,0.06622374221992615,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004762613788020357,L4,inductor,B,0,100,mH,,0,A,-2.573397408484087,0.025733974084840867,-0.06622374221992613,0.00003311187110996307,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004802613788020357,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004802613788020357,S2,switch,A,B,0,,false,0,,7.472479863053338,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004802613788020357,R3,resistor,B,0,100,Ω,,0,,-2.472479863053338,-0.02472479863053338,0.061131566732042536,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004802613788020357,L4,inductor,B,0,100,mH,,0,A,-2.472479863053338,0.024724798630533378,-0.06113156673204253,0.000030565783366021264,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004842613788020357,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004842613788020357,S2,switch,A,B,0,,false,0,,7.375519868423795,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004842613788020357,R3,resistor,B,0,100,Ω,,0,,-2.375519868423795,-0.02375519868423795,0.05643094645276204,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004842613788020357,L4,inductor,B,0,100,mH,,0,A,-2.375519868423795,0.02375519868423795,-0.05643094645276204,0.00002821547322638102,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004882613788020357,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004882613788020357,S2,switch,A,B,0,,false,0,,7.282362226524823,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004882613788020357,R3,resistor,B,0,100,Ω,,0,,-2.2823622265248225,-0.022823622265248224,0.05209177333067345,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004882613788020357,L4,inductor,B,0,100,mH,,0,A,-2.2823622265248225,0.022823622265248224,-0.05209177333067345,0.000026045886665336722,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0049226137880203575,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0049226137880203575,S2,switch,A,B,0,,false,0,,7.192857825484634,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0049226137880203575,R3,resistor,B,0,100,Ω,,0,,-2.192857825484633,-0.021928578254846332,0.04808625442789194,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0049226137880203575,L4,inductor,B,0,100,mH,,0,A,-2.192857825484633,0.021928578254846332,-0.04808625442789194,0.00002404312721394597,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004962613788020358,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004962613788020358,S2,switch,A,B,0,,false,0,,7.106863400955824,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004962613788020358,R3,resistor,B,0,100,Ω,,0,,-2.106863400955824,-0.02106863400955824,0.0443887339028714,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004962613788020358,L4,inductor,B,0,100,mH,,0,A,-2.106863400955824,0.02106863400955824,-0.0443887339028714,0.000022194366951435707,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005002613788020358,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005002613788020358,S2,switch,A,B,0,,false,0,,7.024241306800693,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005002613788020358,R3,resistor,B,0,100,Ω,,0,,-2.0242413068006933,-0.020242413068006934,0.04097552868158179,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005002613788020358,L4,inductor,B,0,100,mH,,0,A,-2.0242413068006933,0.020242413068006934,-0.04097552868158179,0.000020487764340790895,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005042613788020358,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005042613788020358,S2,switch,A,B,0,,false,0,,6.9448592947692935,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005042613788020358,R3,resistor,B,0,100,Ω,,0,,-1.9448592947692933,-0.01944859294769293,0.03782477676450512,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005042613788020358,L4,inductor,B,0,100,mH,,0,A,-1.9448592947692933,0.019448592947692935,-0.03782477676450513,0.000018912388382252568,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005082613788020358,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005082613788020358,S2,switch,A,B,0,,false,0,,6.868590302817556,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005082613788020358,R3,resistor,B,0,100,Ω,,0,,-1.8685903028175561,-0.018685903028175563,0.034916297197838064,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005082613788020358,L4,inductor,B,0,100,mH,,0,A,-1.8685903028175561,0.018685903028175563,-0.034916297197838064,0.000017458148598919036,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005122613788020358,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005122613788020358,S2,switch,A,B,0,,false,0,,6.7953122517266715,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005122613788020358,R3,resistor,B,0,100,Ω,,0,,-1.7953122517266715,-0.017953122517266714,0.032231460811998916,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005122613788020358,L4,inductor,B,0,100,mH,,0,A,-1.7953122517266715,0.017953122517266714,-0.032231460811998916,0.000016115730405999457,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005162613788020358,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005162613788020358,S2,switch,A,B,0,,false,0,,6.724907849698175,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005162613788020358,R3,resistor,B,0,100,Ω,,0,,-1.7249078496981745,-0.017249078496981745,0.0297530708995038,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005162613788020358,L4,inductor,B,0,100,mH,,0,A,-1.7249078496981745,0.01724907849698174,-0.029753070899503794,0.000014876535449751894,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005202613788020358,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005202613788020358,S2,switch,A,B,0,,false,0,,6.657264404611971,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005202613788020358,R3,resistor,B,0,100,Ω,,0,,-1.657264404611971,-0.01657264404611971,0.02746525306793871,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005202613788020358,L4,inductor,B,0,100,mH,,0,A,-1.657264404611971,0.01657264404611971,-0.02746525306793871,0.000013732626533969354,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005242613788020358,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005242613788020358,S2,switch,A,B,0,,false,0,,6.592273643646796,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005242613788020358,R3,resistor,B,0,100,Ω,,0,,-1.5922736436467957,-0.015922736436467955,0.025353353562522427,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005242613788020358,L4,inductor,B,0,100,mH,,0,A,-1.5922736436467957,0.015922736436467955,-0.025353353562522427,0.000012676676781261213,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005282613788020358,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005282613788020358,S2,switch,A,B,0,,false,0,,6.529831539974372,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005282613788020358,R3,resistor,B,0,100,Ω,,0,,-1.5298315399743718,-0.015298315399743719,0.02340384540700358,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005282613788020358,L4,inductor,B,0,100,mH,,0,A,-1.5298315399743718,0.01529831539974372,-0.023403845407003583,0.000011701922703501795,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0053226137880203585,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0053226137880203585,S2,switch,A,B,0,,false,0,,6.469838146249886,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0053226137880203585,R3,resistor,B,0,100,Ω,,0,,-1.4698381462498866,-0.014698381462498866,0.02160424176171303,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0053226137880203585,L4,inductor,B,0,100,mH,,0,A,-1.4698381462498866,0.014698381462498867,-0.021604241761713033,0.000010802120880856517,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005362613788020359,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005362613788020359,S2,switch,A,B,0,,false,0,,6.412197434632244,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005362613788020359,R3,resistor,B,0,100,Ω,,0,,-1.412197434632244,-0.014121974346322438,0.019943015943818906,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005362613788020359,L4,inductor,B,0,100,mH,,0,A,-1.412197434632244,0.01412197434632244,-0.01994301594381891,0.000009971507971909456,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005402613788020359,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005402613788020359,S2,switch,A,B,0,,false,0,,6.356817143078038,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005402613788020359,R3,resistor,B,0,100,Ω,,0,,-1.3568171430780382,-0.013568171430780382,0.018409527597504496,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005402613788020359,L4,inductor,B,0,100,mH,,0,A,-1.3568171430780382,0.013568171430780382,-0.018409527597504496,0.00000920476379875225,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005442613788020359,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005442613788020359,S2,switch,A,B,0,,false,0,,6.303608627663213,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005442613788020359,R3,resistor,B,0,100,Ω,,0,,-1.303608627663213,-0.013036086276632131,0.01699395454117966,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005442613788020359,L4,inductor,B,0,100,mH,,0,A,-1.303608627663213,0.013036086276632131,-0.01699395454117966,0.000008496977270589829,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005482613788020359,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005482613788020359,S2,switch,A,B,0,,false,0,,6.252486720696028,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.005482613788020359,R3,resistor,B,0,100,Ω,,0,,-1.2524867206960282,-0.012524867206960283,0.015687229855198905,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
